sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,2413048586,65889a103bcbd17c,4d8033a67933a70f,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9426065103715944,0.20833333333333334,0.020305305398382358,0.013910021886978772,"{""COMPUTE"": 822, ""MEMORY"": 697, ""API_CREDITS"": 367, ""DATASET"": 200}","{""COMPUTE"": 433, ""MEMORY"": 367, ""API_CREDITS"": 193, ""DATASET"": 105}","{""COMPUTE"": 1.8983833718244805, ""MEMORY"": 1.8991825613079019, ""API_CREDITS"": 1.9015544041450778, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.013856812933025405, ""MEMORY"": 0.01634877384196185, ""API_CREDITS"": 0.031088082901554404, ""DATASET"": 0.05714285714285714}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,453209340,9b6d34c26bd299f1,dab558e5c5650a8f,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}]","[3, 4, 4, 3, 3, 3]",0.3333333333333333,3.3333333333333335,0.7902191095060664,0.425,0.051151919124570934,0.03559414651677955,"{""COMPUTE"": 898, ""MEMORY"": 748, ""API_CREDITS"": 404, ""DATASET"": 192}","{""COMPUTE"": 473, ""MEMORY"": 394, ""API_CREDITS"": 213, ""DATASET"": 101}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.898477157360406, ""API_CREDITS"": 1.8967136150234742, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.012684989429175475, ""MEMORY"": 0.015228426395939087, ""API_CREDITS"": 0.028169014084507043, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,2920410359,26a48977ae9220fe,e0b6dd16b1f20ecf,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}]","[4, 4, 4, 3, 3, 4]",0.6666666666666666,3.6666666666666665,0.8981829425956526,0.25,0.031130276562745394,0.019521058857748737,"{""COMPUTE"": 928, ""MEMORY"": 776, ""API_CREDITS"": 436, ""DATASET"": 192}","{""COMPUTE"": 488, ""MEMORY"": 408, ""API_CREDITS"": 229, ""DATASET"": 101}","{""COMPUTE"": 1.901639344262295, ""MEMORY"": 1.9019607843137254, ""API_CREDITS"": 1.9039301310043668, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.012295081967213115, ""MEMORY"": 0.014705882352941176, ""API_CREDITS"": 0.026200873362445413, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,4282649469,f7e21f235ea30f8e,d91ba3ea2e6e30a0,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9268796874098554,0.21666666666666667,0.02822224264519979,0.020842478299081046,"{""COMPUTE"": 948, ""MEMORY"": 804, ""API_CREDITS"": 440, ""DATASET"": 224}","{""COMPUTE"": 499, ""MEMORY"": 423, ""API_CREDITS"": 232, ""DATASET"": 118}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.900709219858156, ""API_CREDITS"": 1.896551724137931, ""DATASET"": 1.8983050847457628}",4,[],"{""COMPUTE"": 0.012024048096192385, ""MEMORY"": 0.014184397163120567, ""API_CREDITS"": 0.02586206896551724, ""DATASET"": 0.05084745762711865}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,2089981338,00c79f24d4770271,c60abf1962e00e30,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}]","[3, 2, 2, 4, 4, 4]",0.5,3.1666666666666665,0.7838032551857972,0.36666666666666664,0.040814554715233826,0.02944375999872605,"{""COMPUTE"": 884, ""MEMORY"": 761, ""API_CREDITS"": 407, ""DATASET"": 232}","{""COMPUTE"": 465, ""MEMORY"": 401, ""API_CREDITS"": 214, ""DATASET"": 122}","{""COMPUTE"": 1.9010752688172043, ""MEMORY"": 1.8977556109725686, ""API_CREDITS"": 1.9018691588785046, ""DATASET"": 1.901639344262295}",4,[],"{""COMPUTE"": 0.012903225806451613, ""MEMORY"": 0.014962593516209476, ""API_CREDITS"": 0.028037383177570093, ""DATASET"": 0.04918032786885246}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,1751949247,0e136bbda9a2ce07,594cb7ceeb63fe1b,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 3, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 0}]","[4, 3, 4, 3, 4, 3]",0.5,3.5,0.8138093439486749,0.4083333333333333,0.05710378230568657,0.03504914925422233,"{""COMPUTE"": 886, ""MEMORY"": 745, ""API_CREDITS"": 403, ""DATASET"": 200}","{""COMPUTE"": 466, ""MEMORY"": 392, ""API_CREDITS"": 212, ""DATASET"": 105}","{""COMPUTE"": 1.9012875536480687, ""MEMORY"": 1.9005102040816326, ""API_CREDITS"": 1.900943396226415, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.012875536480686695, ""MEMORY"": 0.015306122448979591, ""API_CREDITS"": 0.02830188679245283, ""DATASET"": 0.05714285714285714}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,4210982914,0f35084df2eb9d7c,e5096c279d1a982b,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 4}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}]","[4, 4, 3, 3, 4, 4]",0.6666666666666666,3.6666666666666665,0.8824561196339138,0.2916666666666667,0.03481482401010934,0.022192947382029208,"{""COMPUTE"": 876, ""MEMORY"": 726, ""API_CREDITS"": 398, ""DATASET"": 176}","{""COMPUTE"": 461, ""MEMORY"": 382, ""API_CREDITS"": 209, ""DATASET"": 93}","{""COMPUTE"": 1.9002169197396963, ""MEMORY"": 1.9005235602094241, ""API_CREDITS"": 1.9043062200956937, ""DATASET"": 1.89247311827957}",4,[],"{""COMPUTE"": 0.013015184381778741, ""MEMORY"": 0.015706806282722512, ""API_CREDITS"": 0.028708133971291867, ""DATASET"": 0.06451612903225806}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,3922112564,8dc9762c036a7714,d6cf148864955131,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9370927081530444,0.23333333333333334,0.01805270824332815,0.011639870209431219,"{""COMPUTE"": 834, ""MEMORY"": 710, ""API_CREDITS"": 374, ""DATASET"": 208}","{""COMPUTE"": 439, ""MEMORY"": 374, ""API_CREDITS"": 197, ""DATASET"": 109}","{""COMPUTE"": 1.8997722095671983, ""MEMORY"": 1.8983957219251337, ""API_CREDITS"": 1.898477157360406, ""DATASET"": 1.908256880733945}",4,[],"{""COMPUTE"": 0.01366742596810934, ""MEMORY"": 0.016042780748663103, ""API_CREDITS"": 0.030456852791878174, ""DATASET"": 0.05504587155963303}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,183163032,4d79fa3005d281ee,c5149dfada6c4ddd,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 4}]","[3, 3, 3, 3, 4, 4]",0.3333333333333333,3.3333333333333335,0.7759398437049277,0.3,0.045672972487488604,0.031198978863629396,"{""COMPUTE"": 704, ""MEMORY"": 615, ""API_CREDITS"": 297, ""DATASET"": 216}","{""COMPUTE"": 371, ""MEMORY"": 324, ""API_CREDITS"": 156, ""DATASET"": 114}","{""COMPUTE"": 1.8975741239892183, ""MEMORY"": 1.8981481481481481, ""API_CREDITS"": 1.9038461538461537, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.016172506738544475, ""MEMORY"": 0.018518518518518517, ""API_CREDITS"": 0.038461538461538464, ""DATASET"": 0.05263157894736842}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,4222305526,fa86cd0f601b56ae,3ab2d1555856dd04,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}]","[4, 4, 4, 4, 4, 4]",1.0,4.0,0.9230825209869359,0.225,0.04098498547106773,0.02514560170838231,"{""COMPUTE"": 758, ""MEMORY"": 649, ""API_CREDITS"": 331, ""DATASET"": 200}","{""COMPUTE"": 399, ""MEMORY"": 342, ""API_CREDITS"": 174, ""DATASET"": 105}","{""COMPUTE"": 1.899749373433584, ""MEMORY"": 1.8976608187134503, ""API_CREDITS"": 1.9022988505747127, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.015037593984962405, ""MEMORY"": 0.017543859649122806, ""API_CREDITS"": 0.034482758620689655, ""DATASET"": 0.05714285714285714}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,3706283824,1fa53430cc630c33,eb0784da5475ce0b,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 2}]","[4, 3, 4, 4, 3, 3]",0.5,3.5,0.8329260414863776,0.3416666666666667,0.03829726752556087,0.023618556683684885,"{""COMPUTE"": 846, ""MEMORY"": 694, ""API_CREDITS"": 398, ""DATASET"": 144}","{""COMPUTE"": 445, ""MEMORY"": 365, ""API_CREDITS"": 209, ""DATASET"": 76}","{""COMPUTE"": 1.901123595505618, ""MEMORY"": 1.9013698630136986, ""API_CREDITS"": 1.9043062200956937, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.01348314606741573, ""MEMORY"": 0.01643835616438356, ""API_CREDITS"": 0.028708133971291867, ""DATASET"": 0.07894736842105263}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,927763105,5b2d931777605753,0f4acc66930d128c,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 4}]","[4, 4, 4, 4, 4, 3]",0.8333333333333334,3.8333333333333335,0.8903195311147831,0.2833333333333333,0.0321508006463316,0.020826627438784353,"{""COMPUTE"": 932, ""MEMORY"": 783, ""API_CREDITS"": 417, ""DATASET"": 216}","{""COMPUTE"": 491, ""MEMORY"": 412, ""API_CREDITS"": 219, ""DATASET"": 114}","{""COMPUTE"": 1.8981670061099796, ""MEMORY"": 1.9004854368932038, ""API_CREDITS"": 1.904109589041096, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.012219959266802444, ""MEMORY"": 0.014563106796116505, ""API_CREDITS"": 0.0273972602739726, ""DATASET"": 0.05263157894736842}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,642816875,3f59994561c4c4f5,e1cb51bef957f511,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 3}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 2, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 1}]","[3, 4, 4, 3, 4, 4]",0.6666666666666666,3.6666666666666665,0.8565162759289859,0.325,0.025004944566030463,0.015428052752125157,"{""COMPUTE"": 802, ""MEMORY"": 674, ""API_CREDITS"": 366, ""DATASET"": 176}","{""COMPUTE"": 422, ""MEMORY"": 355, ""API_CREDITS"": 193, ""DATASET"": 93}","{""COMPUTE"": 1.900473933649289, ""MEMORY"": 1.8985915492957746, ""API_CREDITS"": 1.8963730569948187, ""DATASET"": 1.89247311827957}",4,[],"{""COMPUTE"": 0.014218009478672985, ""MEMORY"": 0.016901408450704224, ""API_CREDITS"": 0.031088082901554404, ""DATASET"": 0.06451612903225806}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,2485047775,a3e70c5fc0b49a7e,441c626cc1570062,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}]","[4, 4, 3, 4, 3, 4]",0.6666666666666666,3.6666666666666665,0.8656890313585303,0.31666666666666665,0.018860158997266726,0.012145534840521234,"{""COMPUTE"": 948, ""MEMORY"": 794, ""API_CREDITS"": 434, ""DATASET"": 208}","{""COMPUTE"": 499, ""MEMORY"": 418, ""API_CREDITS"": 228, ""DATASET"": 109}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8995215311004785, ""API_CREDITS"": 1.9035087719298245, ""DATASET"": 1.908256880733945}",4,[],"{""COMPUTE"": 0.012024048096192385, ""MEMORY"": 0.014354066985645933, ""API_CREDITS"": 0.02631578947368421, ""DATASET"": 0.05504587155963303}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,1464621060,284a0e5b333e723f,91916853af674696,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 3, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}]","[3, 4, 4, 4, 4, 4]",0.8333333333333334,3.8333333333333335,0.8903195311147831,0.2916666666666667,0.028695054831259323,0.018423049081794297,"{""COMPUTE"": 992, ""MEMORY"": 819, ""API_CREDITS"": 469, ""DATASET"": 184}","{""COMPUTE"": 522, ""MEMORY"": 431, ""API_CREDITS"": 247, ""DATASET"": 97}","{""COMPUTE"": 1.9003831417624522, ""MEMORY"": 1.900232018561485, ""API_CREDITS"": 1.8987854251012146, ""DATASET"": 1.8969072164948453}",4,[],"{""COMPUTE"": 0.011494252873563218, ""MEMORY"": 0.013921113689095127, ""API_CREDITS"": 0.024291497975708502, ""DATASET"": 0.061855670103092786}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,1594198431,f18d092f209dea89,8e83b98f374e112b,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 2, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 1}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 3, ""monitoring"": 0}]","[3, 4, 4, 4, 3, 3]",0.5,3.5,0.7851125991344721,0.4166666666666667,0.05275595237367721,0.033282513015397204,"{""COMPUTE"": 898, ""MEMORY"": 734, ""API_CREDITS"": 430, ""DATASET"": 144}","{""COMPUTE"": 473, ""MEMORY"": 386, ""API_CREDITS"": 226, ""DATASET"": 76}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.9015544041450778, ""API_CREDITS"": 1.9026548672566372, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.012684989429175475, ""MEMORY"": 0.015544041450777202, ""API_CREDITS"": 0.02654867256637168, ""DATASET"": 0.07894736842105263}",exact_pending_queue,0,
floor,iid_uniform__unit__high,iid_uniform,iid_uniform,,unit,high,1.9,2964826275,afe14518d76076b8,25f7d14fb46e6847,"[[0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25], [0.25, 0.25, 0.25, 0.25]]","[{""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 3}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 2}]","[4, 4, 3, 3, 4, 3]",0.5,3.5,0.8397491876536026,0.24166666666666667,0.030301037099229166,0.01929861765901713,"{""COMPUTE"": 794, ""MEMORY"": 663, ""API_CREDITS"": 337, ""DATASET"": 184}","{""COMPUTE"": 418, ""MEMORY"": 349, ""API_CREDITS"": 177, ""DATASET"": 97}","{""COMPUTE"": 1.8995215311004785, ""MEMORY"": 1.8997134670487106, ""API_CREDITS"": 1.9039548022598871, ""DATASET"": 1.8969072164948453}",4,[],"{""COMPUTE"": 0.014354066985645933, ""MEMORY"": 0.017191977077363897, ""API_CREDITS"": 0.03389830508474576, ""DATASET"": 0.061855670103092786}",exact_pending_queue,0,
